"",Symbol,Date,Year,Low,High,Open,Close,Volume
1041,SHRIRAMFIN,2023-08-14,2023,1774.55,1819.30,1807.95,1813.55,919664
1042,SHRIRAMFIN,2023-08-16,2023,1760.10,1816.65,1813.80,1796.00,1808084
1043,SHRIRAMFIN,2023-08-17,2023,1811.95,1870.00,1811.95,1844.40,1361032
1044,SHRIRAMFIN,2023-08-17,2023,1811.95,1870.00,1811.95,1844.40,1361032
1045,SHRIRAMFIN,2023-08-18,2023,1808.05,1852.00,1852.00,1820.45,857330
1046,SHRIRAMFIN,2023-08-21,2023,1814.65,1855.00,1820.00,1843.25,1373050
1047,SHRIRAMFIN,2023-08-22,2023,1830.70,1853.95,1853.95,1845.05,978416
1048,SHRIRAMFIN,2023-08-23,2023,1821.15,1856.35,1849.00,1852.20,495096
1049,SHRIRAMFIN,2023-08-24,2023,1855.00,1931.75,1855.00,1875.50,1617054
1050,SHRIRAMFIN,2023-08-25,2023,1837.00,1879.70,1865.00,1864.15,961277
1051,SHRIRAMFIN,2023-08-28,2023,1846.15,1870.95,1869.95,1861.85,934029
1052,SHRIRAMFIN,2023-08-29,2023,1846.80,1878.00,1867.00,1872.25,583981
1053,SHRIRAMFIN,2023-08-30,2023,1867.80,1920.00,1872.00,1884.10,728983
1054,SHRIRAMFIN,2023-08-31,2023,1889.10,1939.00,1895.00,1928.30,2527974
1055,SHRIRAMFIN,2023-09-01,2023,1906.85,1935.95,1930.00,1912.05,751207
1056,SHRIRAMFIN,2023-09-04,2023,1889.25,1945.00,1917.00,1893.90,1579913
1057,SHRIRAMFIN,2023-09-05,2023,1880.20,1929.95,1903.80,1913.50,1358719
1058,SHRIRAMFIN,2023-09-06,2023,1882.00,1927.00,1919.90,1892.60,1381672
1059,SHRIRAMFIN,2023-09-07,2023,1870.65,1900.80,1895.00,1893.70,1207095
1060,SHRIRAMFIN,2023-09-08,2023,1902.80,1959.95,1910.00,1953.85,1457511
1061,SHRIRAMFIN,2023-09-11,2023,1938.15,1971.80,1971.80,1957.20,1313092
1062,SHRIRAMFIN,2023-09-12,2023,1891.35,1969.85,1969.85,1911.15,1380614
1063,SHRIRAMFIN,2023-09-13,2023,1877.20,1920.00,1902.05,1910.35,1303584
1064,SHRIRAMFIN,2023-09-14,2023,1905.60,1927.75,1920.00,1915.40,1045117
1065,SHRIRAMFIN,2023-09-15,2023,1906.00,1933.65,1927.95,1922.25,1354629
1066,SHRIRAMFIN,2023-09-18,2023,1901.45,1924.60,1916.15,1912.50,633362
1067,SHRIRAMFIN,2023-09-20,2023,1892.95,1945.00,1900.00,1917.90,805659
1068,SHRIRAMFIN,2023-09-21,2023,1891.00,1924.00,1914.70,1900.30,500996
1069,SHRIRAMFIN,2023-09-22,2023,1881.00,1929.70,1900.30,1890.95,560957
1070,SHRIRAMFIN,2023-09-25,2023,1860.65,1959.35,1890.95,1945.55,2065421
1071,SHRIRAMFIN,2023-09-26,2023,1871.00,1943.10,1942.00,1884.60,1194660
1072,SHRIRAMFIN,2023-09-26,2023,1871.00,1943.10,1942.00,1884.60,1194660
1073,SHRIRAMFIN,2023-09-27,2023,1880.25,1913.40,1898.00,1892.40,643299
1074,SHRIRAMFIN,2023-09-28,2023,1856.35,1912.40,1909.30,1871.45,4327334
1075,SHRIRAMFIN,2023-09-29,2023,1865.60,1930.95,1872.70,1919.35,1381785
1076,SHRIRAMFIN,2023-10-03,2023,1881.00,1939.90,1938.00,1921.95,2207907
1077,SHRIRAMFIN,2023-10-04,2023,1841.50,1919.95,1909.00,1850.60,1340167
1078,SHRIRAMFIN,2023-10-05,2023,1823.00,1872.95,1852.00,1837.50,1479477
1079,SHRIRAMFIN,2023-10-06,2023,1835.00,1863.00,1850.95,1848.85,1262390
1080,SHRIRAMFIN,2023-10-09,2023,1803.65,1840.85,1840.05,1820.90,1070824
1081,SHRIRAMFIN,2023-10-10,2023,1815.20,1896.75,1840.00,1892.85,1675512
1082,SHRIRAMFIN,2023-10-11,2023,1885.55,1920.50,1907.05,1898.60,912283
1083,SHRIRAMFIN,2023-10-12,2023,1875.00,1908.55,1908.55,1878.10,662797
1084,SHRIRAMFIN,2023-10-13,2023,1870.40,1886.75,1874.85,1880.95,596784
1085,SHRIRAMFIN,2023-10-16,2023,1855.60,1885.00,1880.95,1867.55,492792
1086,SHRIRAMFIN,2023-10-17,2023,1872.00,1892.90,1878.45,1888.45,675654
1087,SHRIRAMFIN,2023-10-18,2023,1852.55,1890.85,1888.40,1866.20,504913
1088,SHRIRAMFIN,2023-10-19,2023,1823.45,1890.00,1837.00,1878.85,619940
1089,SHRIRAMFIN,2023-10-20,2023,1866.00,1885.75,1876.50,1876.70,441245
1090,SHRIRAMFIN,2023-10-23,2023,1866.00,1916.00,1874.80,1880.00,2073056
1091,SHRIRAMFIN,2023-10-25,2023,1792.00,1886.85,1871.55,1816.15,1369841
1092,SHRIRAMFIN,2023-10-26,2023,1760.85,1818.85,1816.15,1797.60,958593
1093,SHRIRAMFIN,2023-10-27,2023,1851.00,2029.70,1851.00,1935.20,5011333
1094,SHRIRAMFIN,2023-10-30,2023,1865.25,1935.20,1935.00,1892.20,2037598
1095,SHRIRAMFIN,2023-10-31,2023,1870.70,1906.95,1902.00,1879.85,1691067
1096,SHRIRAMFIN,2023-11-01,2023,1876.15,1907.00,1884.00,1902.25,758859
1097,SHRIRAMFIN,2023-11-02,2023,1902.80,1965.00,1913.50,1954.85,857752
1098,SHRIRAMFIN,2023-11-03,2023,1952.05,2027.95,1962.50,2013.55,1864454
1099,SHRIRAMFIN,2023-11-06,2023,1982.00,2012.40,2008.95,1991.50,1126831
1100,SHRIRAMFIN,2023-11-07,2023,1954.25,2005.40,1999.90,1987.20,1761418
1101,SHRIRAMFIN,2023-11-08,2023,1971.25,1992.65,1987.20,1979.65,705075
1102,SHRIRAMFIN,2023-11-09,2023,1940.00,1970.00,1970.00,1943.40,995069
1103,SHRIRAMFIN,2023-11-10,2023,1926.90,1965.95,1940.00,1952.20,486020
1104,SHRIRAMFIN,2023-11-12,2023,1957.10,1969.70,1958.50,1963.25,46003
1105,SHRIRAMFIN,2023-11-13,2023,1930.20,1973.00,1957.40,1967.80,555900
1106,SHRIRAMFIN,2023-11-15,2023,1975.10,2041.20,1985.25,2035.75,1269373
1107,SHRIRAMFIN,2023-11-16,2023,2015.50,2051.00,2036.80,2035.75,636899
1108,SHRIRAMFIN,2023-11-17,2023,1981.10,2018.95,2018.95,1994.80,1093774
1109,SHRIRAMFIN,2023-11-20,2023,1977.80,2009.80,1995.00,1988.95,572596
1110,SHRIRAMFIN,2023-11-21,2023,1980.20,2019.80,2000.00,1999.85,1017891
1111,SHRIRAMFIN,2023-11-22,2023,1953.25,2010.00,2004.95,1977.10,527815
1112,SHRIRAMFIN,2023-11-23,2023,1970.00,1998.90,1978.00,1974.85,305865
1113,SHRIRAMFIN,2023-11-24,2023,1941.10,1980.00,1974.85,1947.50,475859
1114,SHRIRAMFIN,2023-11-28,2023,1934.55,1970.00,1951.80,1965.70,720833
1115,SHRIRAMFIN,2023-11-29,2023,1960.00,1981.40,1965.70,1974.35,659944
1116,SHRIRAMFIN,2023-11-30,2023,1971.30,2020.00,1973.05,2007.20,2200458
1117,SHRIRAMFIN,2023-12-01,2023,1997.00,2029.90,2014.00,2003.25,606990
1118,SHRIRAMFIN,2023-12-04,2023,2007.25,2108.00,2025.00,2094.45,1872166
1119,SHRIRAMFIN,2023-12-05,2023,2043.05,2098.85,2094.45,2069.95,1659380
1120,SHRIRAMFIN,2023-12-06,2023,2045.00,2084.10,2077.00,2055.70,719690
1121,SHRIRAMFIN,2023-12-07,2023,2030.00,2070.00,2060.95,2034.80,780832
1122,SHRIRAMFIN,2023-12-08,2023,2014.70,2057.50,2050.00,2031.60,843673
1123,SHRIRAMFIN,2023-12-11,2023,2015.45,2067.90,2031.60,2047.10,989693
1124,SHRIRAMFIN,2023-12-12,2023,1988.05,2065.00,2065.00,1995.25,1431809
1125,SHRIRAMFIN,2023-12-13,2023,1976.05,2011.70,2009.95,1995.30,1594654
1126,SHRIRAMFIN,2023-12-14,2023,2005.10,2130.00,2006.00,2118.30,2384904
1127,SHRIRAMFIN,2023-12-15,2023,2070.10,2121.60,2117.00,2077.70,2245653
1128,SHRIRAMFIN,2023-12-15,2023,2070.10,2121.60,2117.00,2077.70,2245653
1129,SHRIRAMFIN,2023-12-18,2023,2042.90,2078.55,2076.80,2048.00,840682
1130,SHRIRAMFIN,2023-12-19,2023,2040.00,2082.65,2058.80,2059.55,2214192
1131,SHRIRAMFIN,2023-12-20,2023,1990.00,2111.95,2061.00,1998.75,1887125
1132,SHRIRAMFIN,2023-12-21,2023,1972.00,2047.90,1997.30,2016.85,1881198
1133,SHRIRAMFIN,2023-12-22,2023,2016.50,2069.00,2029.90,2055.45,1385775
1134,SHRIRAMFIN,2023-12-26,2023,2028.10,2076.80,2072.00,2035.75,964595
1135,SHRIRAMFIN,2023-12-27,2023,2035.80,2065.50,2041.05,2049.90,750019
1136,SHRIRAMFIN,2023-12-28,2023,2036.10,2064.80,2064.80,2045.65,657669
1137,SHRIRAMFIN,2023-12-29,2023,2037.95,2068.00,2052.50,2053.30,1058202
1138,SHRIRAMFIN,2024-01-01,2024,2041.10,2060.00,2055.55,2048.85,304722
1139,SHRIRAMFIN,2024-01-02,2024,2016.00,2059.75,2050.00,2030.05,1077927
1140,SHRIRAMFIN,2024-01-03,2024,2029.00,2098.00,2035.00,2090.05,1357534
1141,SHRIRAMFIN,2024-01-04,2024,2090.20,2152.50,2100.00,2148.15,1539021
1142,SHRIRAMFIN,2024-01-05,2024,2119.45,2176.75,2153.00,2172.40,1622887
1143,SHRIRAMFIN,2024-01-08,2024,2163.55,2225.00,2184.00,2196.35,1497595
1144,SHRIRAMFIN,2024-01-09,2024,2150.60,2223.05,2206.60,2167.85,1092689
1145,SHRIRAMFIN,2024-01-10,2024,2135.70,2187.85,2180.00,2150.00,494145
1146,SHRIRAMFIN,2024-01-11,2024,2204.00,2289.85,2217.95,2279.75,2932789
1147,SHRIRAMFIN,2024-01-12,2024,2260.10,2303.10,2292.80,2292.80,1037456
1148,SHRIRAMFIN,2024-01-15,2024,2280.00,2325.00,2303.10,2319.55,556738
1149,SHRIRAMFIN,2024-01-16,2024,2295.05,2334.95,2325.00,2309.70,1329590
1150,SHRIRAMFIN,2024-01-17,2024,2240.00,2317.85,2294.00,2288.00,1061729
1151,SHRIRAMFIN,2024-01-18,2024,2196.55,2287.30,2271.00,2255.40,1576710
1152,SHRIRAMFIN,2024-01-19,2024,2271.00,2321.95,2271.00,2301.85,1059357
1153,SHRIRAMFIN,2024-01-20,2024,2288.00,2339.95,2330.00,2299.00,100445
1154,SHRIRAMFIN,2024-01-23,2024,2247.60,2313.95,2287.05,2279.50,2199854
1155,SHRIRAMFIN,2024-01-24,2024,2209.55,2315.00,2233.85,2302.45,1700346
1156,SHRIRAMFIN,2024-01-24,2024,2209.55,2315.00,2233.85,2302.45,1700346
1157,SHRIRAMFIN,2024-01-25,2024,2292.00,2352.95,2317.80,2307.15,1065564
1158,SHRIRAMFIN,2024-01-29,2024,2302.15,2442.00,2432.00,2409.00,3579015
1159,SHRIRAMFIN,2024-01-30,2024,2409.00,2496.55,2409.00,2452.95,2847759
1160,SHRIRAMFIN,2024-01-31,2024,2400.50,2479.60,2450.00,2466.80,1914672
1161,SHRIRAMFIN,2024-02-01,2024,2388.60,2438.95,2411.00,2397.20,2120344
1162,SHRIRAMFIN,2024-02-02,2024,2385.60,2421.15,2397.50,2405.50,881037
1163,SHRIRAMFIN,2024-02-05,2024,2347.20,2432.40,2419.00,2357.10,398680
1164,SHRIRAMFIN,2024-02-06,2024,2323.65,2403.90,2360.00,2396.45,1502283
1165,SHRIRAMFIN,2024-02-07,2024,2396.45,2459.15,2397.95,2413.65,1046050
1166,SHRIRAMFIN,2024-02-08,2024,2340.80,2425.00,2425.00,2347.95,886197
1167,SHRIRAMFIN,2024-02-09,2024,2291.50,2354.05,2347.95,2334.10,580610
1168,SHRIRAMFIN,2024-02-12,2024,2254.85,2352.95,2335.00,2262.25,569008
1169,SHRIRAMFIN,2024-02-13,2024,2235.25,2343.50,2267.00,2330.65,1796922
1170,SHRIRAMFIN,2024-02-14,2024,2280.20,2404.60,2285.00,2393.30,737277
1171,SHRIRAMFIN,2024-02-15,2024,2412.00,2463.40,2437.20,2437.60,1144317
1172,SHRIRAMFIN,2024-02-16,2024,2433.85,2459.80,2440.00,2449.40,919312
1173,SHRIRAMFIN,2024-02-19,2024,2416.55,2461.95,2449.40,2439.90,690282
1174,SHRIRAMFIN,2024-02-20,2024,2395.30,2444.85,2439.90,2416.65,879341
1175,SHRIRAMFIN,2024-02-21,2024,2345.05,2415.05,2413.80,2355.95,733175
1176,SHRIRAMFIN,2024-02-22,2024,2333.05,2399.70,2359.10,2395.20,514244
1177,SHRIRAMFIN,2024-02-23,2024,2388.10,2457.00,2398.50,2445.45,1144665
1178,SHRIRAMFIN,2024-02-26,2024,2447.95,2535.00,2449.90,2485.15,1197803
1179,SHRIRAMFIN,2024-02-27,2024,2257.00,2509.35,2475.00,2372.40,4102754
1180,SHRIRAMFIN,2024-02-28,2024,2307.90,2437.95,2392.00,2348.80,2223882
1181,SHRIRAMFIN,2024-02-29,2024,2351.15,2455.10,2399.00,2438.60,4046471
1182,SHRIRAMFIN,2024-03-01,2024,2435.00,2473.85,2469.50,2450.45,1100074
1183,SHRIRAMFIN,2024-03-02,2024,2454.05,2468.50,2454.05,2457.15,24657
1184,SHRIRAMFIN,2024-03-04,2024,2419.00,2465.00,2460.00,2446.50,533339
1185,SHRIRAMFIN,2024-03-04,2024,2419.00,2465.00,2460.00,2446.50,533339
1186,SHRIRAMFIN,2024-03-05,2024,2411.00,2455.85,2411.00,2431.50,1238034
1187,SHRIRAMFIN,2024-03-06,2024,2348.90,2453.00,2444.00,2374.60,1348944
1188,SHRIRAMFIN,2024-03-07,2024,2374.60,2455.40,2374.60,2449.55,1192798
1189,SHRIRAMFIN,2024-03-11,2024,2420.65,2499.90,2446.00,2480.95,2275471
1190,SHRIRAMFIN,2024-03-12,2024,2410.20,2484.00,2484.00,2421.75,1441342
1191,SHRIRAMFIN,2024-03-13,2024,2300.10,2439.70,2434.90,2321.40,1623771
1192,SHRIRAMFIN,2024-03-14,2024,2266.15,2327.95,2315.00,2291.50,2022357
1193,SHRIRAMFIN,2024-03-15,2024,2251.00,2315.00,2294.00,2266.80,1451472
1194,SHRIRAMFIN,2024-03-18,2024,2264.75,2332.90,2265.00,2308.95,1174081
1195,SHRIRAMFIN,2024-03-19,2024,2277.55,2342.90,2323.00,2287.00,1323965
1196,SHRIRAMFIN,2024-03-20,2024,2280.00,2327.90,2290.00,2314.20,905285
1197,SHRIRAMFIN,2024-03-21,2024,2290.00,2354.95,2322.70,2310.80,1739724
1198,SHRIRAMFIN,2024-03-22,2024,2305.15,2358.70,2339.00,2330.70,1273555
1199,SHRIRAMFIN,2024-03-26,2024,2279.95,2389.40,2281.00,2372.55,2138717
1200,SHRIRAMFIN,2024-03-27,2024,2345.00,2430.00,2410.00,2386.35,15446440
1201,SHRIRAMFIN,2024-03-28,2024,2338.25,2394.55,2374.05,2359.80,2325088
1202,SHRIRAMFIN,2024-04-01,2024,2366.05,2437.00,2371.00,2431.75,845782
1203,SHRIRAMFIN,2024-04-02,2024,2429.95,2471.30,2430.00,2465.95,886622
1204,SHRIRAMFIN,2024-04-03,2024,2458.80,2566.80,2477.00,2556.45,2317699
1205,SHRIRAMFIN,2024-04-04,2024,2486.00,2574.95,2574.95,2499.30,1403997
1206,SHRIRAMFIN,2024-04-05,2024,2498.10,2532.00,2510.55,2518.85,650696
1207,SHRIRAMFIN,2024-04-08,2024,2527.00,2580.30,2542.95,2569.20,735781
1208,SHRIRAMFIN,2024-04-09,2024,2523.10,2605.65,2590.00,2550.40,953375
1209,SHRIRAMFIN,2024-04-10,2024,2519.50,2566.25,2559.95,2528.05,700885
1210,SHRIRAMFIN,2024-04-12,2024,2478.90,2519.95,2519.95,2485.60,828911
1211,SHRIRAMFIN,2024-04-15,2024,2408.05,2493.00,2493.00,2414.65,950138
1212,SHRIRAMFIN,2024-04-16,2024,2368.35,2424.00,2400.00,2400.75,806605
1213,SHRIRAMFIN,2024-04-18,2024,2361.10,2442.25,2419.90,2371.45,1358237
1214,SHRIRAMFIN,2024-04-19,2024,2325.10,2378.65,2349.85,2366.55,959432
1215,SHRIRAMFIN,2024-04-22,2024,2374.00,2432.30,2390.00,2424.65,697940
1216,SHRIRAMFIN,2024-04-23,2024,2417.10,2456.40,2441.95,2426.95,578517
1217,SHRIRAMFIN,2024-04-24,2024,2418.00,2481.70,2427.00,2461.05,1691860
1218,SHRIRAMFIN,2024-04-25,2024,2422.25,2504.30,2459.00,2491.85,2917532
1219,SHRIRAMFIN,2024-04-26,2024,2337.00,2536.95,2512.50,2498.60,4162052
1220,SHRIRAMFIN,2024-04-29,2024,2430.25,2576.95,2569.95,2492.20,2380923
1221,SHRIRAMFIN,2024-04-30,2024,2484.00,2578.80,2493.00,2551.70,2685245
1222,SHRIRAMFIN,2024-05-02,2024,2535.00,2599.00,2546.55,2582.10,1848695
1223,SHRIRAMFIN,2024-05-03,2024,2575.15,2658.00,2600.00,2588.55,1524429
1224,SHRIRAMFIN,2024-05-06,2024,2498.85,2608.95,2600.00,2547.55,865357
1225,SHRIRAMFIN,2024-05-07,2024,2441.65,2565.00,2547.55,2485.80,1565174
1226,SHRIRAMFIN,2024-05-08,2024,2432.75,2498.00,2483.50,2448.00,1464955
1227,SHRIRAMFIN,2024-05-09,2024,2354.20,2474.15,2448.00,2360.90,820803
1228,SHRIRAMFIN,2024-05-10,2024,2331.10,2406.70,2374.00,2344.35,2196930
1229,SHRIRAMFIN,2024-05-13,2024,2278.75,2354.65,2345.00,2301.80,1678069
1230,SHRIRAMFIN,2024-05-14,2024,2316.80,2417.85,2345.00,2330.35,2475207
1231,SHRIRAMFIN,2024-05-15,2024,2303.05,2342.00,2338.00,2320.00,853936
1232,SHRIRAMFIN,2024-05-16,2024,2265.00,2345.80,2337.00,2338.70,2489109
1233,SHRIRAMFIN,2024-05-17,2024,2321.00,2386.65,2344.00,2371.60,945827
1234,SHRIRAMFIN,2024-05-18,2024,2355.05,2394.90,2379.80,2370.45,59452
1235,SHRIRAMFIN,2024-05-21,2024,2348.65,2389.50,2370.00,2373.25,787116
1236,SHRIRAMFIN,2024-05-22,2024,2332.10,2379.85,2373.25,2336.75,693108
1237,SHRIRAMFIN,2024-05-23,2024,2328.50,2409.70,2346.00,2400.45,1102552
1238,SHRIRAMFIN,2024-05-23,2024,2328.50,2409.70,2346.00,2400.45,1102552
1239,SHRIRAMFIN,2024-05-24,2024,2362.70,2428.95,2399.85,2397.50,975465
1240,SHRIRAMFIN,2024-05-27,2024,2376.00,2423.50,2410.00,2380.00,679642
1241,SHRIRAMFIN,2024-05-28,2024,2375.00,2433.00,2390.00,2393.70,1298782
1242,SHRIRAMFIN,2024-05-29,2024,2358.00,2397.65,2375.05,2374.65,439586
1243,SHRIRAMFIN,2024-05-30,2024,2292.00,2380.00,2366.00,2302.70,1337633
1244,SHRIRAMFIN,2024-05-31,2024,2313.65,2387.35,2318.90,2354.05,2583291
1245,SHRIRAMFIN,2024-06-03,2024,2425.25,2546.95,2450.00,2509.15,3032359
1246,SHRIRAMFIN,2024-06-04,2024,2193.00,2540.00,2540.00,2260.70,3557725
1247,SHRIRAMFIN,2024-06-05,2024,2230.00,2397.90,2241.90,2387.45,1422819
1248,SHRIRAMFIN,2024-06-06,2024,2400.05,2535.00,2430.00,2474.80,2100297
1249,SHRIRAMFIN,2024-06-07,2024,2460.05,2506.95,2479.35,2497.95,741378
1250,SHRIRAMFIN,2024-06-10,2024,2485.20,2552.50,2510.00,2519.10,969804
1251,SHRIRAMFIN,2024-06-11,2024,2490.00,2552.05,2514.95,2533.00,936270
1252,SHRIRAMFIN,2024-06-12,2024,2530.55,2583.45,2534.75,2566.95,702073
1253,SHRIRAMFIN,2024-06-13,2024,2581.10,2697.65,2592.00,2684.30,2004491
1254,SHRIRAMFIN,2024-06-14,2024,2695.05,2747.00,2712.00,2732.15,3063685
1255,SHRIRAMFIN,2024-06-18,2024,2732.35,2841.15,2748.95,2829.75,2478641
1256,SHRIRAMFIN,2024-06-19,2024,2760.00,2831.00,2829.80,2791.25,1835027
1257,SHRIRAMFIN,2024-06-20,2024,2764.75,2854.50,2804.55,2805.20,1389762
1258,SHRIRAMFIN,2024-06-21,2024,2795.00,2842.00,2810.00,2821.65,1934468
1259,SHRIRAMFIN,2024-06-24,2024,2779.85,2890.00,2819.30,2882.25,1073571
1260,SHRIRAMFIN,2024-06-25,2024,2861.65,3000.00,2883.25,2989.85,3168975
1261,SHRIRAMFIN,2024-06-26,2024,2958.60,3059.45,2985.80,2989.05,1806445
1262,SHRIRAMFIN,2024-06-27,2024,2923.95,2996.65,2987.05,2951.05,2459635
1263,SHRIRAMFIN,2024-06-28,2024,2900.00,2969.30,2951.05,2911.50,1201091
1264,SHRIRAMFIN,2024-07-01,2024,2902.05,2942.00,2902.05,2924.25,1334666
1265,SHRIRAMFIN,2024-07-02,2024,2815.65,2940.00,2927.00,2824.90,2527745
1266,SHRIRAMFIN,2024-07-02,2024,2815.65,2940.00,2927.00,2824.90,2527745
1267,SHRIRAMFIN,2024-07-03,2024,2805.55,2885.00,2840.00,2850.45,1589120
1268,SHRIRAMFIN,2024-07-04,2024,2820.00,2868.00,2867.95,2833.75,791663
1269,SHRIRAMFIN,2024-07-05,2024,2814.30,2872.25,2835.00,2865.85,1232669
1270,SHRIRAMFIN,2024-07-08,2024,2796.10,2856.00,2856.00,2808.10,813151
1271,SHRIRAMFIN,2024-07-09,2024,2775.15,2813.95,2808.90,2792.00,1271952
1272,SHRIRAMFIN,2024-07-10,2024,2705.00,2804.65,2793.95,2762.10,1660147
1273,SHRIRAMFIN,2024-07-11,2024,2714.15,2785.45,2762.10,2739.00,1137823
1274,SHRIRAMFIN,2024-07-12,2024,2750.00,2860.00,2750.00,2794.40,1806161
1275,SHRIRAMFIN,2024-07-15,2024,2807.20,2889.00,2813.0,2882.30,1480043
1276,SHRIRAMFIN,2024-07-16,2024,2802.00,2900.00,2886.9,2813.50,981418
1277,SHRIRAMFIN,2024-07-18,2024,2777.00,2873.95,2777.0,2867.30,823804
1278,SHRIRAMFIN,2024-07-19,2024,2789.35,2875.85,2860.0,2810.85,735543
1279,SHRIRAMFIN,2024-07-22,2024,2764.05,2847.95,2799.9,2827.40,543557
1280,SHRIRAMFIN,2024-07-23,2024,2663.40,2827.00,2827.0,2739.20,2445493
1281,SHRIRAMFIN,2024-07-24,2024,2665.30,2760.00,2739.0,2724.25,1026115
1282,SHRIRAMFIN,2024-07-25,2024,2635.50,2710.00,2699.5,2679.00,2089082
1283,SHRIRAMFIN,2024-07-26,2024,2690.00,3044.00,2705.8,2925.00,6439336
